u,v,weight_raw,weight_size_adj,first_collab_date,last_collab_date,recency_weight,roles_overlap,genre_overlap,low_overlap
164f0d73-1234-4e2c-8743-d77bf2191051,4d347472-05cd-469f-8b03-864b344d007a,4,0.081349,2021-01-01,2023-12-15,0.989304,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,5bdbcb6d-1f30-4c29-8501-f63b6445fd77,2,0.037302,2023-11-18,2023-11-22,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,7bd66c18-cb33-49aa-9279-140acedbdb49,5,0.123016,2023-11-18,2024-02-01,1.0,0.428571,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,8a1c3e7b-e579-416e-bcce-3a782a33dc72,1,0.009524,2023-11-18,2023-11-18,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,9818ec14-12ae-4254-be50-46ba7aebac06,1,0.009524,2023-11-18,2023-11-18,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,2,0.037302,2023-11-18,2023-11-22,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,bd81d921-581a-4fb3-81d2-05c690a28587,2,0.037302,2023-11-18,2023-11-22,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,c890f46c-7e63-4c53-900f-65ab74878806,3,0.073016,2023-11-18,2023-12-15,0.989304,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,2,0.037302,2023-11-18,2023-11-22,1.0,0.333333,0.0,1
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,4d347472-05cd-469f-8b03-864b344d007a,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,5bdbcb6d-1f30-4c29-8501-f63b6445fd77,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,6a9e461c-e3c5-4794-a203-98a15daea2df,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,7bd66c18-cb33-49aa-9279-140acedbdb49,1,0.009524,2023-11-18,2023-11-18,1.0,0.142857,0.0,1
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,8a1c3e7b-e579-416e-bcce-3a782a33dc72,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,9818ec14-12ae-4254-be50-46ba7aebac06,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,bd81d921-581a-4fb3-81d2-05c690a28587,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,c890f46c-7e63-4c53-900f-65ab74878806,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
43906e48-a7c0-4b80-a5dd-37d1fe6ccdb9,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,5bdbcb6d-1f30-4c29-8501-f63b6445fd77,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,6a9e461c-e3c5-4794-a203-98a15daea2df,2,0.037302,2023-11-18,2023-11-22,0.985556,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,7bd66c18-cb33-49aa-9279-140acedbdb49,3,0.073016,2023-11-18,2023-12-15,0.989304,0.142857,0.0,1
4d347472-05cd-469f-8b03-864b344d007a,8a1c3e7b-e579-416e-bcce-3a782a33dc72,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,9818ec14-12ae-4254-be50-46ba7aebac06,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,bd81d921-581a-4fb3-81d2-05c690a28587,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
4d347472-05cd-469f-8b03-864b344d007a,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,6a9e461c-e3c5-4794-a203-98a15daea2df,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,7bd66c18-cb33-49aa-9279-140acedbdb49,2,0.037302,2023-11-18,2023-11-22,1.0,0.142857,0.0,1
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,8a1c3e7b-e579-416e-bcce-3a782a33dc72,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,9818ec14-12ae-4254-be50-46ba7aebac06,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,bd81d921-581a-4fb3-81d2-05c690a28587,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,c890f46c-7e63-4c53-900f-65ab74878806,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
5bdbcb6d-1f30-4c29-8501-f63b6445fd77,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,7bd66c18-cb33-49aa-9279-140acedbdb49,3,0.065079,2023-11-18,2023-12-15,1.0,0.142857,0.0,1
6a9e461c-e3c5-4794-a203-98a15daea2df,8a1c3e7b-e579-416e-bcce-3a782a33dc72,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,9818ec14-12ae-4254-be50-46ba7aebac06,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,bd81d921-581a-4fb3-81d2-05c690a28587,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,c890f46c-7e63-4c53-900f-65ab74878806,2,0.037302,2023-11-18,2023-11-22,0.985556,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
6a9e461c-e3c5-4794-a203-98a15daea2df,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
7bd66c18-cb33-49aa-9279-140acedbdb49,8a1c3e7b-e579-416e-bcce-3a782a33dc72,1,0.009524,2023-11-18,2023-11-18,1.0,0.142857,0.0,1
7bd66c18-cb33-49aa-9279-140acedbdb49,9818ec14-12ae-4254-be50-46ba7aebac06,1,0.009524,2023-11-18,2023-11-18,1.0,0.142857,0.0,1
7bd66c18-cb33-49aa-9279-140acedbdb49,a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,2,0.037302,2023-11-18,2023-11-22,1.0,0.142857,0.0,1
7bd66c18-cb33-49aa-9279-140acedbdb49,bd81d921-581a-4fb3-81d2-05c690a28587,2,0.037302,2023-11-18,2023-11-22,1.0,0.142857,0.0,1
7bd66c18-cb33-49aa-9279-140acedbdb49,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,0.142857,0.0,1
7bd66c18-cb33-49aa-9279-140acedbdb49,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,0.142857,0.0,1
7bd66c18-cb33-49aa-9279-140acedbdb49,c890f46c-7e63-4c53-900f-65ab74878806,3,0.073016,2023-11-18,2023-12-15,0.989304,0.142857,0.0,1
7bd66c18-cb33-49aa-9279-140acedbdb49,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.714286,0.0,0
7bd66c18-cb33-49aa-9279-140acedbdb49,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,2,0.037302,2023-11-18,2023-11-22,1.0,0.142857,0.0,1
8a1c3e7b-e579-416e-bcce-3a782a33dc72,9818ec14-12ae-4254-be50-46ba7aebac06,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
8a1c3e7b-e579-416e-bcce-3a782a33dc72,a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
8a1c3e7b-e579-416e-bcce-3a782a33dc72,bd81d921-581a-4fb3-81d2-05c690a28587,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
8a1c3e7b-e579-416e-bcce-3a782a33dc72,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
8a1c3e7b-e579-416e-bcce-3a782a33dc72,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
8a1c3e7b-e579-416e-bcce-3a782a33dc72,c890f46c-7e63-4c53-900f-65ab74878806,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
8a1c3e7b-e579-416e-bcce-3a782a33dc72,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
8a1c3e7b-e579-416e-bcce-3a782a33dc72,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
9818ec14-12ae-4254-be50-46ba7aebac06,a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
9818ec14-12ae-4254-be50-46ba7aebac06,bd81d921-581a-4fb3-81d2-05c690a28587,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
9818ec14-12ae-4254-be50-46ba7aebac06,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
9818ec14-12ae-4254-be50-46ba7aebac06,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
9818ec14-12ae-4254-be50-46ba7aebac06,c890f46c-7e63-4c53-900f-65ab74878806,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
9818ec14-12ae-4254-be50-46ba7aebac06,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
9818ec14-12ae-4254-be50-46ba7aebac06,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,bd81d921-581a-4fb3-81d2-05c690a28587,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,c890f46c-7e63-4c53-900f-65ab74878806,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
bd81d921-581a-4fb3-81d2-05c690a28587,bf328740-beaf-4110-88d8-d1ca659d9d15,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
bd81d921-581a-4fb3-81d2-05c690a28587,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
bd81d921-581a-4fb3-81d2-05c690a28587,c890f46c-7e63-4c53-900f-65ab74878806,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
bd81d921-581a-4fb3-81d2-05c690a28587,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
bd81d921-581a-4fb3-81d2-05c690a28587,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
bf328740-beaf-4110-88d8-d1ca659d9d15,c45d161f-83ce-4464-ba41-44202e6916d9,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
bf328740-beaf-4110-88d8-d1ca659d9d15,c890f46c-7e63-4c53-900f-65ab74878806,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
bf328740-beaf-4110-88d8-d1ca659d9d15,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
bf328740-beaf-4110-88d8-d1ca659d9d15,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
c45d161f-83ce-4464-ba41-44202e6916d9,c890f46c-7e63-4c53-900f-65ab74878806,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
c45d161f-83ce-4464-ba41-44202e6916d9,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
c45d161f-83ce-4464-ba41-44202e6916d9,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,1,0.009524,2023-11-18,2023-11-18,1.0,1.0,0.0,0
c890f46c-7e63-4c53-900f-65ab74878806,c9cd225b-4883-428e-82c2-73e0b6282fb6,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
c890f46c-7e63-4c53-900f-65ab74878806,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,2,0.037302,2023-11-18,2023-11-22,1.0,1.0,0.0,0
c9cd225b-4883-428e-82c2-73e0b6282fb6,feebaecc-1e5b-4b28-b7c5-a70f9fccdced,1,0.009524,2023-11-18,2023-11-18,1.0,0.2,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,19ffc3c3-9d92-46ad-b8e1-52c7212fe010,1,0.035714,2023-12-15,2023-12-15,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,2baf3276-ed6a-4349-8d2e-f4601e7b2167,1,0.035714,2023-12-15,2023-12-15,0.989304,0.285714,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,6d063567-dbf9-4b2a-bd11-1a4450cd93ca,1,0.035714,2023-12-15,2023-12-15,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,f58c445b-07ce-459f-a69b-75c9fc6e55dc,3,0.085714,2023-12-15,2024-02-01,1.0,0.333333,0.0,1
19ffc3c3-9d92-46ad-b8e1-52c7212fe010,2baf3276-ed6a-4349-8d2e-f4601e7b2167,1,0.035714,2023-12-15,2023-12-15,1.0,0.166667,0.0,1
19ffc3c3-9d92-46ad-b8e1-52c7212fe010,4d347472-05cd-469f-8b03-864b344d007a,1,0.035714,2023-12-15,2023-12-15,1.0,1.0,0.0,0
19ffc3c3-9d92-46ad-b8e1-52c7212fe010,6d063567-dbf9-4b2a-bd11-1a4450cd93ca,1,0.035714,2023-12-15,2023-12-15,1.0,1.0,0.0,0
19ffc3c3-9d92-46ad-b8e1-52c7212fe010,7bd66c18-cb33-49aa-9279-140acedbdb49,1,0.035714,2023-12-15,2023-12-15,1.0,0.142857,0.0,1
19ffc3c3-9d92-46ad-b8e1-52c7212fe010,c890f46c-7e63-4c53-900f-65ab74878806,1,0.035714,2023-12-15,2023-12-15,1.0,1.0,0.0,0
19ffc3c3-9d92-46ad-b8e1-52c7212fe010,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.035714,2023-12-15,2023-12-15,1.0,1.0,0.0,0
2baf3276-ed6a-4349-8d2e-f4601e7b2167,6d063567-dbf9-4b2a-bd11-1a4450cd93ca,1,0.035714,2023-12-15,2023-12-15,1.0,0.166667,0.0,1
2baf3276-ed6a-4349-8d2e-f4601e7b2167,7bd66c18-cb33-49aa-9279-140acedbdb49,1,0.035714,2023-12-15,2023-12-15,0.989304,0.625,0.0,0
2baf3276-ed6a-4349-8d2e-f4601e7b2167,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.035714,2023-12-15,2023-12-15,0.989304,0.166667,0.0,1
4d347472-05cd-469f-8b03-864b344d007a,6d063567-dbf9-4b2a-bd11-1a4450cd93ca,1,0.035714,2023-12-15,2023-12-15,1.0,1.0,0.0,0
4d347472-05cd-469f-8b03-864b344d007a,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.035714,2023-12-15,2023-12-15,0.989304,1.0,0.0,0
6d063567-dbf9-4b2a-bd11-1a4450cd93ca,7bd66c18-cb33-49aa-9279-140acedbdb49,1,0.035714,2023-12-15,2023-12-15,1.0,0.142857,0.0,1
6d063567-dbf9-4b2a-bd11-1a4450cd93ca,c890f46c-7e63-4c53-900f-65ab74878806,1,0.035714,2023-12-15,2023-12-15,1.0,1.0,0.0,0
6d063567-dbf9-4b2a-bd11-1a4450cd93ca,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.035714,2023-12-15,2023-12-15,1.0,1.0,0.0,0
7bd66c18-cb33-49aa-9279-140acedbdb49,f58c445b-07ce-459f-a69b-75c9fc6e55dc,3,0.085714,2023-12-15,2024-02-01,1.0,0.142857,0.0,1
c890f46c-7e63-4c53-900f-65ab74878806,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.035714,2023-12-15,2023-12-15,0.989304,1.0,0.0,0
164f0d73-1234-4e2c-8743-d77bf2191051,388d5c37-044c-4b8b-b66d-e28a6566a1f3,1,0.027778,2023-12-15,2023-12-15,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,45ff73a4-1478-41b7-a71a-ff86f69336c3,1,0.027778,2023-12-15,2023-12-15,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,5833aeea-f734-47f0-9fc6-274d9d152b74,1,0.027778,2023-12-15,2023-12-15,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,97f523ba-64ce-4d11-a034-45655062c074,1,0.027778,2023-12-15,2023-12-15,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,daa09819-5da5-4c7a-8bef-eb372bb27ff1,1,0.027778,2023-12-15,2023-12-15,1.0,0.25,0.0,1
388d5c37-044c-4b8b-b66d-e28a6566a1f3,45ff73a4-1478-41b7-a71a-ff86f69336c3,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
388d5c37-044c-4b8b-b66d-e28a6566a1f3,5833aeea-f734-47f0-9fc6-274d9d152b74,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
388d5c37-044c-4b8b-b66d-e28a6566a1f3,6a9e461c-e3c5-4794-a203-98a15daea2df,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
388d5c37-044c-4b8b-b66d-e28a6566a1f3,7bd66c18-cb33-49aa-9279-140acedbdb49,1,0.027778,2023-12-15,2023-12-15,1.0,0.142857,0.0,1
388d5c37-044c-4b8b-b66d-e28a6566a1f3,97f523ba-64ce-4d11-a034-45655062c074,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
388d5c37-044c-4b8b-b66d-e28a6566a1f3,daa09819-5da5-4c7a-8bef-eb372bb27ff1,1,0.027778,2023-12-15,2023-12-15,1.0,0.083333,0.0,1
388d5c37-044c-4b8b-b66d-e28a6566a1f3,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
45ff73a4-1478-41b7-a71a-ff86f69336c3,5833aeea-f734-47f0-9fc6-274d9d152b74,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
45ff73a4-1478-41b7-a71a-ff86f69336c3,6a9e461c-e3c5-4794-a203-98a15daea2df,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
45ff73a4-1478-41b7-a71a-ff86f69336c3,7bd66c18-cb33-49aa-9279-140acedbdb49,1,0.027778,2023-12-15,2023-12-15,1.0,0.142857,0.0,1
45ff73a4-1478-41b7-a71a-ff86f69336c3,97f523ba-64ce-4d11-a034-45655062c074,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
45ff73a4-1478-41b7-a71a-ff86f69336c3,daa09819-5da5-4c7a-8bef-eb372bb27ff1,1,0.027778,2023-12-15,2023-12-15,1.0,0.083333,0.0,1
45ff73a4-1478-41b7-a71a-ff86f69336c3,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
5833aeea-f734-47f0-9fc6-274d9d152b74,6a9e461c-e3c5-4794-a203-98a15daea2df,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
5833aeea-f734-47f0-9fc6-274d9d152b74,7bd66c18-cb33-49aa-9279-140acedbdb49,1,0.027778,2023-12-15,2023-12-15,1.0,0.142857,0.0,1
5833aeea-f734-47f0-9fc6-274d9d152b74,97f523ba-64ce-4d11-a034-45655062c074,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
5833aeea-f734-47f0-9fc6-274d9d152b74,daa09819-5da5-4c7a-8bef-eb372bb27ff1,1,0.027778,2023-12-15,2023-12-15,1.0,0.083333,0.0,1
5833aeea-f734-47f0-9fc6-274d9d152b74,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,97f523ba-64ce-4d11-a034-45655062c074,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
6a9e461c-e3c5-4794-a203-98a15daea2df,daa09819-5da5-4c7a-8bef-eb372bb27ff1,1,0.027778,2023-12-15,2023-12-15,1.0,0.083333,0.0,1
6a9e461c-e3c5-4794-a203-98a15daea2df,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
7bd66c18-cb33-49aa-9279-140acedbdb49,97f523ba-64ce-4d11-a034-45655062c074,1,0.027778,2023-12-15,2023-12-15,1.0,0.142857,0.0,1
7bd66c18-cb33-49aa-9279-140acedbdb49,daa09819-5da5-4c7a-8bef-eb372bb27ff1,1,0.027778,2023-12-15,2023-12-15,1.0,0.461538,0.0,1
97f523ba-64ce-4d11-a034-45655062c074,daa09819-5da5-4c7a-8bef-eb372bb27ff1,1,0.027778,2023-12-15,2023-12-15,1.0,0.083333,0.0,1
97f523ba-64ce-4d11-a034-45655062c074,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.027778,2023-12-15,2023-12-15,1.0,1.0,0.0,0
daa09819-5da5-4c7a-8bef-eb372bb27ff1,f58c445b-07ce-459f-a69b-75c9fc6e55dc,1,0.027778,2023-12-15,2023-12-15,1.0,0.083333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,3bd2a147-7d1d-4cf6-b13b-1f3ae1246c58,1,0.022222,2024-02-01,2024-02-01,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,4a08f237-59f6-476d-a98f-66b19a7470ed,1,0.022222,2024-02-01,2024-02-01,1.0,0.333333,0.0,1
164f0d73-1234-4e2c-8743-d77bf2191051,53e1c16b-d6e4-4086-b3e6-a6fd29ab0321,2,0.030556,2021-01-01,2024-02-01,1.0,0.333333,0.0,1
